exp,H,beta,m,V
1048,0.05,3.92699081698724,0.7325,6.25263157894737
1049,0.05,3.92699081698724,0.7325,6.63157894736842
1050,0.05,3.92699081698724,0.7325,7.01052631578947
1051,0.05,3.92699081698724,0.7325,7.38947368421053
1052,0.05,3.92699081698724,0.7325,7.76842105263158
1053,0.05,3.92699081698724,0.7325,8.14736842105263
1054,0.05,3.92699081698724,0.7325,8.52631578947368
1055,0.05,3.92699081698724,0.7325,8.90526315789474
1056,0.05,3.92699081698724,0.7325,9.28421052631579
1057,0.05,3.92699081698724,0.7325,9.66315789473684
1058,0.05,3.92699081698724,0.7325,10.0421052631579
1059,0.05,3.92699081698724,0.7325,10.4210526315789
1060,0.05,3.92699081698724,0.7325,10.8
1061,0.05,3.92699081698724,0.9379,3.6
1062,0.05,3.92699081698724,0.9379,3.97894736842105
1063,0.05,3.92699081698724,0.9379,4.35789473684211
1064,0.05,3.92699081698724,0.9379,4.73684210526316
1065,0.05,3.92699081698724,0.9379,5.11578947368421
1066,0.05,3.92699081698724,0.9379,5.49473684210526
1067,0.05,3.92699081698724,0.9379,5.87368421052632
1068,0.05,3.92699081698724,0.9379,6.25263157894737
1069,0.05,3.92699081698724,0.9379,6.63157894736842
1070,0.05,3.92699081698724,0.9379,7.01052631578947
1071,0.05,3.92699081698724,0.9379,7.38947368421053
1072,0.05,3.92699081698724,0.9379,7.76842105263158
1073,0.05,3.92699081698724,0.9379,8.14736842105263
1074,0.05,3.92699081698724,0.9379,8.52631578947368
1075,0.05,3.92699081698724,0.9379,8.90526315789474
1076,0.05,3.92699081698724,0.9379,9.28421052631579
1077,0.05,3.92699081698724,0.9379,9.66315789473684
1078,0.05,3.92699081698724,0.9379,10.0421052631579
1079,0.05,3.92699081698724,0.9379,10.4210526315789
1080,0.05,3.92699081698724,0.9379,10.8
1081,0.05,3.92699081698724,1.1238,3.6
1082,0.05,3.92699081698724,1.1238,3.97894736842105
1083,0.05,3.92699081698724,1.1238,4.35789473684211
1084,0.05,3.92699081698724,1.1238,4.73684210526316
1085,0.05,3.92699081698724,1.1238,5.11578947368421
1086,0.05,3.92699081698724,1.1238,5.49473684210526
1087,0.05,3.92699081698724,1.1238,5.87368421052632
1088,0.05,3.92699081698724,1.1238,6.25263157894737
1089,0.05,3.92699081698724,1.1238,6.63157894736842
1090,0.05,3.92699081698724,1.1238,7.01052631578947
1091,0.05,3.92699081698724,1.1238,7.38947368421053
1092,0.05,3.92699081698724,1.1238,7.76842105263158
1093,0.05,3.92699081698724,1.1238,8.14736842105263
1094,0.05,3.92699081698724,1.1238,8.52631578947368
1095,0.05,3.92699081698724,1.1238,8.90526315789474
1096,0.05,3.92699081698724,1.1238,9.28421052631579
1097,0.05,3.92699081698724,1.1238,9.66315789473684
1098,0.05,3.92699081698724,1.1238,10.0421052631579
1099,0.05,3.92699081698724,1.1238,10.4210526315789
1100,0.05,3.92699081698724,1.1238,10.8
1101,0.05,3.92699081698724,1.3067,3.6
1102,0.05,3.92699081698724,1.3067,3.97894736842105
1103,0.05,3.92699081698724,1.3067,4.35789473684211
1104,0.05,3.92699081698724,1.3067,4.73684210526316
1105,0.05,3.92699081698724,1.3067,5.11578947368421
1106,0.05,3.92699081698724,1.3067,5.49473684210526
1107,0.05,3.92699081698724,1.3067,5.87368421052632
1108,0.05,3.92699081698724,1.3067,6.25263157894737
1109,0.05,3.92699081698724,1.3067,6.63157894736842
1110,0.05,3.92699081698724,1.3067,7.01052631578947
1111,0.05,3.92699081698724,1.3067,7.38947368421053
1112,0.05,3.92699081698724,1.3067,7.76842105263158
1113,0.05,3.92699081698724,1.3067,8.14736842105263
1114,0.05,3.92699081698724,1.3067,8.52631578947368
1115,0.05,3.92699081698724,1.3067,8.90526315789474
1116,0.05,3.92699081698724,1.3067,9.28421052631579
1117,0.05,3.92699081698724,1.3067,9.66315789473684
1118,0.05,3.92699081698724,1.3067,10.0421052631579
1119,0.05,3.92699081698724,1.3067,10.4210526315789
1120,0.05,3.92699081698724,1.3067,10.8
1121,0.05,4.71238898038469,0.7325,3.6
1122,0.05,4.71238898038469,0.7325,3.97894736842105
1123,0.05,4.71238898038469,0.7325,4.35789473684211
1124,0.05,4.71238898038469,0.7325,4.73684210526316
1125,0.05,4.71238898038469,0.7325,5.11578947368421
1126,0.05,4.71238898038469,0.7325,5.49473684210526
1127,0.05,4.71238898038469,0.7325,5.87368421052632
1128,0.05,4.71238898038469,0.7325,6.25263157894737
1129,0.05,4.71238898038469,0.7325,6.63157894736842
1130,0.05,4.71238898038469,0.7325,7.01052631578947
1131,0.05,4.71238898038469,0.7325,7.38947368421053
1132,0.05,4.71238898038469,0.7325,7.76842105263158
1133,0.05,4.71238898038469,0.7325,8.14736842105263
1134,0.05,4.71238898038469,0.7325,8.52631578947368
1135,0.05,4.71238898038469,0.7325,8.90526315789474
1136,0.05,4.71238898038469,0.7325,9.28421052631579
1137,0.05,4.71238898038469,0.7325,9.66315789473684
1138,0.05,4.71238898038469,0.7325,10.0421052631579
1139,0.05,4.71238898038469,0.7325,10.4210526315789
1140,0.05,4.71238898038469,0.7325,10.8
1141,0.05,4.71238898038469,0.9379,3.6
1142,0.05,4.71238898038469,0.9379,3.97894736842105
1143,0.05,4.71238898038469,0.9379,4.35789473684211
1144,0.05,4.71238898038469,0.9379,4.73684210526316
1145,0.05,4.71238898038469,0.9379,5.11578947368421
1146,0.05,4.71238898038469,0.9379,5.49473684210526
1147,0.05,4.71238898038469,0.9379,5.87368421052632
1148,0.05,4.71238898038469,0.9379,6.25263157894737
1149,0.05,4.71238898038469,0.9379,6.63157894736842
1150,0.05,4.71238898038469,0.9379,7.01052631578947
1151,0.05,4.71238898038469,0.9379,7.38947368421053
1152,0.05,4.71238898038469,0.9379,7.76842105263158
1153,0.05,4.71238898038469,0.9379,8.14736842105263
1154,0.05,4.71238898038469,0.9379,8.52631578947368
1155,0.05,4.71238898038469,0.9379,8.90526315789474
1156,0.05,4.71238898038469,0.9379,9.28421052631579
1157,0.05,4.71238898038469,0.9379,9.66315789473684
1158,0.05,4.71238898038469,0.9379,10.0421052631579
1159,0.05,4.71238898038469,0.9379,10.4210526315789
1160,0.05,4.71238898038469,0.9379,10.8
1161,0.05,4.71238898038469,1.1238,3.6
1162,0.05,4.71238898038469,1.1238,3.97894736842105
1163,0.05,4.71238898038469,1.1238,4.35789473684211
1164,0.05,4.71238898038469,1.1238,4.73684210526316
1165,0.05,4.71238898038469,1.1238,5.11578947368421
1166,0.05,4.71238898038469,1.1238,5.49473684210526
1167,0.05,4.71238898038469,1.1238,5.87368421052632
1168,0.05,4.71238898038469,1.1238,6.25263157894737
1169,0.05,4.71238898038469,1.1238,6.63157894736842
1170,0.05,4.71238898038469,1.1238,7.01052631578947
1171,0.05,4.71238898038469,1.1238,7.38947368421053
1172,0.05,4.71238898038469,1.1238,7.76842105263158
1173,0.05,4.71238898038469,1.1238,8.14736842105263
1174,0.05,4.71238898038469,1.1238,8.52631578947368
1175,0.05,4.71238898038469,1.1238,8.90526315789474
1176,0.05,4.71238898038469,1.1238,9.28421052631579
1177,0.05,4.71238898038469,1.1238,9.66315789473684
1178,0.05,4.71238898038469,1.1238,10.0421052631579
1179,0.05,4.71238898038469,1.1238,10.4210526315789
1180,0.05,4.71238898038469,1.1238,10.8
1181,0.05,4.71238898038469,1.3067,3.6
1182,0.05,4.71238898038469,1.3067,3.97894736842105
1183,0.05,4.71238898038469,1.3067,4.35789473684211
1184,0.05,4.71238898038469,1.3067,4.73684210526316
1185,0.05,4.71238898038469,1.3067,5.11578947368421
1186,0.05,4.71238898038469,1.3067,5.49473684210526
1187,0.05,4.71238898038469,1.3067,5.87368421052632
1188,0.05,4.71238898038469,1.3067,6.25263157894737
1189,0.05,4.71238898038469,1.3067,6.63157894736842
1190,0.05,4.71238898038469,1.3067,7.01052631578947
1191,0.05,4.71238898038469,1.3067,7.38947368421053
1192,0.05,4.71238898038469,1.3067,7.76842105263158
1193,0.05,4.71238898038469,1.3067,8.14736842105263
1194,0.05,4.71238898038469,1.3067,8.52631578947368
1195,0.05,4.71238898038469,1.3067,8.90526315789474
1196,0.05,4.71238898038469,1.3067,9.28421052631579
1197,0.05,4.71238898038469,1.3067,9.66315789473684
1198,0.05,4.71238898038469,1.3067,10.0421052631579
1199,0.05,4.71238898038469,1.3067,10.4210526315789
1200,0.05,4.71238898038469,1.3067,10.8
1201,0.07,1.5707963267949,0.7325,3.6
1202,0.07,1.5707963267949,0.7325,3.97894736842105
1203,0.07,1.5707963267949,0.7325,4.35789473684211
1204,0.07,1.5707963267949,0.7325,4.73684210526316
1205,0.07,1.5707963267949,0.7325,5.11578947368421
1206,0.07,1.5707963267949,0.7325,5.49473684210526
1207,0.07,1.5707963267949,0.7325,5.87368421052632
1208,0.07,1.5707963267949,0.7325,6.25263157894737
1209,0.07,1.5707963267949,0.7325,6.63157894736842
1210,0.07,1.5707963267949,0.7325,7.01052631578947
1211,0.07,1.5707963267949,0.7325,7.38947368421053
1212,0.07,1.5707963267949,0.7325,7.76842105263158
1213,0.07,1.5707963267949,0.7325,8.14736842105263
1214,0.07,1.5707963267949,0.7325,8.52631578947368
1215,0.07,1.5707963267949,0.7325,8.90526315789474
1216,0.07,1.5707963267949,0.7325,9.28421052631579
1217,0.07,1.5707963267949,0.7325,9.66315789473684
1218,0.07,1.5707963267949,0.7325,10.0421052631579
1219,0.07,1.5707963267949,0.7325,10.4210526315789
1220,0.07,1.5707963267949,0.7325,10.8
1221,0.07,1.5707963267949,0.9379,3.6
1222,0.07,1.5707963267949,0.9379,3.97894736842105
1223,0.07,1.5707963267949,0.9379,4.35789473684211
1224,0.07,1.5707963267949,0.9379,4.73684210526316
1225,0.07,1.5707963267949,0.9379,5.11578947368421
1226,0.07,1.5707963267949,0.9379,5.49473684210526
1227,0.07,1.5707963267949,0.9379,5.87368421052632
1228,0.07,1.5707963267949,0.9379,6.25263157894737
1229,0.07,1.5707963267949,0.9379,6.63157894736842
1230,0.07,1.5707963267949,0.9379,7.01052631578947
1231,0.07,1.5707963267949,0.9379,7.38947368421053
1232,0.07,1.5707963267949,0.9379,7.76842105263158
1233,0.07,1.5707963267949,0.9379,8.14736842105263
1234,0.07,1.5707963267949,0.9379,8.52631578947368
1235,0.07,1.5707963267949,0.9379,8.90526315789474
1236,0.07,1.5707963267949,0.9379,9.28421052631579
1237,0.07,1.5707963267949,0.9379,9.66315789473684
1238,0.07,1.5707963267949,0.9379,10.0421052631579
1239,0.07,1.5707963267949,0.9379,10.4210526315789
1240,0.07,1.5707963267949,0.9379,10.8
1241,0.07,1.5707963267949,1.1238,3.6
1242,0.07,1.5707963267949,1.1238,3.97894736842105
1243,0.07,1.5707963267949,1.1238,4.35789473684211
1244,0.07,1.5707963267949,1.1238,4.73684210526316
1245,0.07,1.5707963267949,1.1238,5.11578947368421
1246,0.07,1.5707963267949,1.1238,5.49473684210526
1247,0.07,1.5707963267949,1.1238,5.87368421052632
1248,0.07,1.5707963267949,1.1238,6.25263157894737
1249,0.07,1.5707963267949,1.1238,6.63157894736842
1250,0.07,1.5707963267949,1.1238,7.01052631578947
1251,0.07,1.5707963267949,1.1238,7.38947368421053
1252,0.07,1.5707963267949,1.1238,7.76842105263158
1253,0.07,1.5707963267949,1.1238,8.14736842105263
1254,0.07,1.5707963267949,1.1238,8.52631578947368
1255,0.07,1.5707963267949,1.1238,8.90526315789474
1256,0.07,1.5707963267949,1.1238,9.28421052631579
1257,0.07,1.5707963267949,1.1238,9.66315789473684
1258,0.07,1.5707963267949,1.1238,10.0421052631579
1259,0.07,1.5707963267949,1.1238,10.4210526315789
1260,0.07,1.5707963267949,1.1238,10.8
1261,0.07,1.5707963267949,1.3067,3.6
1262,0.07,1.5707963267949,1.3067,3.97894736842105
1263,0.07,1.5707963267949,1.3067,4.35789473684211
1264,0.07,1.5707963267949,1.3067,4.73684210526316
1265,0.07,1.5707963267949,1.3067,5.11578947368421
1266,0.07,1.5707963267949,1.3067,5.49473684210526
1267,0.07,1.5707963267949,1.3067,5.87368421052632
1268,0.07,1.5707963267949,1.3067,6.25263157894737
1269,0.07,1.5707963267949,1.3067,6.63157894736842
1270,0.07,1.5707963267949,1.3067,7.01052631578947
1271,0.07,1.5707963267949,1.3067,7.38947368421053
1272,0.07,1.5707963267949,1.3067,7.76842105263158
1273,0.07,1.5707963267949,1.3067,8.14736842105263
1274,0.07,1.5707963267949,1.3067,8.52631578947368
1275,0.07,1.5707963267949,1.3067,8.90526315789474
1276,0.07,1.5707963267949,1.3067,9.28421052631579
1277,0.07,1.5707963267949,1.3067,9.66315789473684
1278,0.07,1.5707963267949,1.3067,10.0421052631579
1279,0.07,1.5707963267949,1.3067,10.4210526315789
1280,0.07,1.5707963267949,1.3067,10.8
1281,0.07,2.35619449019234,0.7325,3.6
1282,0.07,2.35619449019234,0.7325,3.97894736842105
1283,0.07,2.35619449019234,0.7325,4.35789473684211
1284,0.07,2.35619449019234,0.7325,4.73684210526316
1285,0.07,2.35619449019234,0.7325,5.11578947368421
1286,0.07,2.35619449019234,0.7325,5.49473684210526
1287,0.07,2.35619449019234,0.7325,5.87368421052632
1288,0.07,2.35619449019234,0.7325,6.25263157894737
1289,0.07,2.35619449019234,0.7325,6.63157894736842
1290,0.07,2.35619449019234,0.7325,7.01052631578947
1291,0.07,2.35619449019234,0.7325,7.38947368421053
1292,0.07,2.35619449019234,0.7325,7.76842105263158
1293,0.07,2.35619449019234,0.7325,8.14736842105263
1294,0.07,2.35619449019234,0.7325,8.52631578947368
1295,0.07,2.35619449019234,0.7325,8.90526315789474
1296,0.07,2.35619449019234,0.7325,9.28421052631579
1297,0.07,2.35619449019234,0.7325,9.66315789473684
1298,0.07,2.35619449019234,0.7325,10.0421052631579
1299,0.07,2.35619449019234,0.7325,10.4210526315789
1300,0.07,2.35619449019234,0.7325,10.8
1301,0.07,2.35619449019234,0.9379,3.6
1302,0.07,2.35619449019234,0.9379,3.97894736842105
1303,0.07,2.35619449019234,0.9379,4.35789473684211
1304,0.07,2.35619449019234,0.9379,4.73684210526316
1305,0.07,2.35619449019234,0.9379,5.11578947368421
1306,0.07,2.35619449019234,0.9379,5.49473684210526
1307,0.07,2.35619449019234,0.9379,5.87368421052632
1308,0.07,2.35619449019234,0.9379,6.25263157894737
1309,0.07,2.35619449019234,0.9379,6.63157894736842
1310,0.07,2.35619449019234,0.9379,7.01052631578947
1311,0.07,2.35619449019234,0.9379,7.38947368421053
1312,0.07,2.35619449019234,0.9379,7.76842105263158
1313,0.07,2.35619449019234,0.9379,8.14736842105263
1314,0.07,2.35619449019234,0.9379,8.52631578947368
1315,0.07,2.35619449019234,0.9379,8.90526315789474
1316,0.07,2.35619449019234,0.9379,9.28421052631579
1317,0.07,2.35619449019234,0.9379,9.66315789473684
1318,0.07,2.35619449019234,0.9379,10.0421052631579
1319,0.07,2.35619449019234,0.9379,10.4210526315789
1320,0.07,2.35619449019234,0.9379,10.8
1321,0.07,2.35619449019234,1.1238,3.6
1322,0.07,2.35619449019234,1.1238,3.97894736842105
1323,0.07,2.35619449019234,1.1238,4.35789473684211
1324,0.07,2.35619449019234,1.1238,4.73684210526316
1325,0.07,2.35619449019234,1.1238,5.11578947368421
1326,0.07,2.35619449019234,1.1238,5.49473684210526
1327,0.07,2.35619449019234,1.1238,5.87368421052632
1328,0.07,2.35619449019234,1.1238,6.25263157894737
1329,0.07,2.35619449019234,1.1238,6.63157894736842
1330,0.07,2.35619449019234,1.1238,7.01052631578947
1331,0.07,2.35619449019234,1.1238,7.38947368421053
1332,0.07,2.35619449019234,1.1238,7.76842105263158
1333,0.07,2.35619449019234,1.1238,8.14736842105263
1334,0.07,2.35619449019234,1.1238,8.52631578947368
1335,0.07,2.35619449019234,1.1238,8.90526315789474
1336,0.07,2.35619449019234,1.1238,9.28421052631579
1337,0.07,2.35619449019234,1.1238,9.66315789473684
1338,0.07,2.35619449019234,1.1238,10.0421052631579
1339,0.07,2.35619449019234,1.1238,10.4210526315789
1340,0.07,2.35619449019234,1.1238,10.8
1341,0.07,2.35619449019234,1.3067,3.6
1342,0.07,2.35619449019234,1.3067,3.97894736842105
1343,0.07,2.35619449019234,1.3067,4.35789473684211
1344,0.07,2.35619449019234,1.3067,4.73684210526316
1345,0.07,2.35619449019234,1.3067,5.11578947368421
1346,0.07,2.35619449019234,1.3067,5.49473684210526
1347,0.07,2.35619449019234,1.3067,5.87368421052632
1348,0.07,2.35619449019234,1.3067,6.25263157894737
1349,0.07,2.35619449019234,1.3067,6.63157894736842
1350,0.07,2.35619449019234,1.3067,7.01052631578947
1351,0.07,2.35619449019234,1.3067,7.38947368421053
1352,0.07,2.35619449019234,1.3067,7.76842105263158
1353,0.07,2.35619449019234,1.3067,8.14736842105263
1354,0.07,2.35619449019234,1.3067,8.52631578947368
1355,0.07,2.35619449019234,1.3067,8.90526315789474
1356,0.07,2.35619449019234,1.3067,9.28421052631579
1357,0.07,2.35619449019234,1.3067,9.66315789473684
1358,0.07,2.35619449019234,1.3067,10.0421052631579
1359,0.07,2.35619449019234,1.3067,10.4210526315789
1360,0.07,2.35619449019234,1.3067,10.8
1361,0.07,3.14159265358979,0.7325,3.6
1362,0.07,3.14159265358979,0.7325,3.97894736842105
1363,0.07,3.14159265358979,0.7325,4.35789473684211
1364,0.07,3.14159265358979,0.7325,4.73684210526316
1365,0.07,3.14159265358979,0.7325,5.11578947368421
1366,0.07,3.14159265358979,0.7325,5.49473684210526
1367,0.07,3.14159265358979,0.7325,5.87368421052632
1368,0.07,3.14159265358979,0.7325,6.25263157894737
1369,0.07,3.14159265358979,0.7325,6.63157894736842
1370,0.07,3.14159265358979,0.7325,7.01052631578947
1371,0.07,3.14159265358979,0.7325,7.38947368421053
1372,0.07,3.14159265358979,0.7325,7.76842105263158
1373,0.07,3.14159265358979,0.7325,8.14736842105263
1374,0.07,3.14159265358979,0.7325,8.52631578947368
1375,0.07,3.14159265358979,0.7325,8.90526315789474
1376,0.07,3.14159265358979,0.7325,9.28421052631579
1377,0.07,3.14159265358979,0.7325,9.66315789473684
1378,0.07,3.14159265358979,0.7325,10.0421052631579
1379,0.07,3.14159265358979,0.7325,10.4210526315789
1380,0.07,3.14159265358979,0.7325,10.8
1381,0.07,3.14159265358979,0.9379,3.6
1382,0.07,3.14159265358979,0.9379,3.97894736842105
1383,0.07,3.14159265358979,0.9379,4.35789473684211
1384,0.07,3.14159265358979,0.9379,4.73684210526316
1385,0.07,3.14159265358979,0.9379,5.11578947368421
1386,0.07,3.14159265358979,0.9379,5.49473684210526
1387,0.07,3.14159265358979,0.9379,5.87368421052632
1388,0.07,3.14159265358979,0.9379,6.25263157894737
1389,0.07,3.14159265358979,0.9379,6.63157894736842
1390,0.07,3.14159265358979,0.9379,7.01052631578947
1391,0.07,3.14159265358979,0.9379,7.38947368421053
1392,0.07,3.14159265358979,0.9379,7.76842105263158
1393,0.07,3.14159265358979,0.9379,8.14736842105263
1394,0.07,3.14159265358979,0.9379,8.52631578947368
1395,0.07,3.14159265358979,0.9379,8.90526315789474
1396,0.07,3.14159265358979,0.9379,9.28421052631579
1397,0.07,3.14159265358979,0.9379,9.66315789473684
1398,0.07,3.14159265358979,0.9379,10.0421052631579
1399,0.07,3.14159265358979,0.9379,10.4210526315789
1400,0.07,3.14159265358979,0.9379,10.8
1401,0.07,3.14159265358979,1.1238,3.6
1402,0.07,3.14159265358979,1.1238,3.97894736842105
1403,0.07,3.14159265358979,1.1238,4.35789473684211
1404,0.07,3.14159265358979,1.1238,4.73684210526316
1405,0.07,3.14159265358979,1.1238,5.11578947368421
1406,0.07,3.14159265358979,1.1238,5.49473684210526
1407,0.07,3.14159265358979,1.1238,5.87368421052632
1408,0.07,3.14159265358979,1.1238,6.25263157894737
1409,0.07,3.14159265358979,1.1238,6.63157894736842
1410,0.07,3.14159265358979,1.1238,7.01052631578947
1411,0.07,3.14159265358979,1.1238,7.38947368421053
1412,0.07,3.14159265358979,1.1238,7.76842105263158
1413,0.07,3.14159265358979,1.1238,8.14736842105263
1414,0.07,3.14159265358979,1.1238,8.52631578947368
1415,0.07,3.14159265358979,1.1238,8.90526315789474
1416,0.07,3.14159265358979,1.1238,9.28421052631579
1417,0.07,3.14159265358979,1.1238,9.66315789473684
1418,0.07,3.14159265358979,1.1238,10.0421052631579
1419,0.07,3.14159265358979,1.1238,10.4210526315789
1420,0.07,3.14159265358979,1.1238,10.8
1421,0.07,3.14159265358979,1.3067,3.6
1422,0.07,3.14159265358979,1.3067,3.97894736842105
1423,0.07,3.14159265358979,1.3067,4.35789473684211
1424,0.07,3.14159265358979,1.3067,4.73684210526316
1425,0.07,3.14159265358979,1.3067,5.11578947368421
1426,0.07,3.14159265358979,1.3067,5.49473684210526
1427,0.07,3.14159265358979,1.3067,5.87368421052632
1428,0.07,3.14159265358979,1.3067,6.25263157894737
1429,0.07,3.14159265358979,1.3067,6.63157894736842
1430,0.07,3.14159265358979,1.3067,7.01052631578947
1431,0.07,3.14159265358979,1.3067,7.38947368421053
1432,0.07,3.14159265358979,1.3067,7.76842105263158
1433,0.07,3.14159265358979,1.3067,8.14736842105263
1434,0.07,3.14159265358979,1.3067,8.52631578947368
1435,0.07,3.14159265358979,1.3067,8.90526315789474
1436,0.07,3.14159265358979,1.3067,9.28421052631579
1437,0.07,3.14159265358979,1.3067,9.66315789473684
1438,0.07,3.14159265358979,1.3067,10.0421052631579
1439,0.07,3.14159265358979,1.3067,10.4210526315789
1440,0.07,3.14159265358979,1.3067,10.8
1441,0.07,3.92699081698724,0.7325,3.6
1442,0.07,3.92699081698724,0.7325,3.97894736842105
1443,0.07,3.92699081698724,0.7325,4.35789473684211
1444,0.07,3.92699081698724,0.7325,4.73684210526316
1445,0.07,3.92699081698724,0.7325,5.11578947368421
1446,0.07,3.92699081698724,0.7325,5.49473684210526
1447,0.07,3.92699081698724,0.7325,5.87368421052632
1448,0.07,3.92699081698724,0.7325,6.25263157894737
1449,0.07,3.92699081698724,0.7325,6.63157894736842
1450,0.07,3.92699081698724,0.7325,7.01052631578947
1451,0.07,3.92699081698724,0.7325,7.38947368421053
1452,0.07,3.92699081698724,0.7325,7.76842105263158
1453,0.07,3.92699081698724,0.7325,8.14736842105263
1454,0.07,3.92699081698724,0.7325,8.52631578947368
1455,0.07,3.92699081698724,0.7325,8.90526315789474
1456,0.07,3.92699081698724,0.7325,9.28421052631579
1457,0.07,3.92699081698724,0.7325,9.66315789473684
1458,0.07,3.92699081698724,0.7325,10.0421052631579
1459,0.07,3.92699081698724,0.7325,10.4210526315789
1460,0.07,3.92699081698724,0.7325,10.8
1461,0.07,3.92699081698724,0.9379,3.6
1462,0.07,3.92699081698724,0.9379,3.97894736842105
1463,0.07,3.92699081698724,0.9379,4.35789473684211
1464,0.07,3.92699081698724,0.9379,4.73684210526316
1465,0.07,3.92699081698724,0.9379,5.11578947368421
1466,0.07,3.92699081698724,0.9379,5.49473684210526
1467,0.07,3.92699081698724,0.9379,5.87368421052632
1468,0.07,3.92699081698724,0.9379,6.25263157894737
1469,0.07,3.92699081698724,0.9379,6.63157894736842
1470,0.07,3.92699081698724,0.9379,7.01052631578947
1471,0.07,3.92699081698724,0.9379,7.38947368421053
1472,0.07,3.92699081698724,0.9379,7.76842105263158
1473,0.07,3.92699081698724,0.9379,8.14736842105263
1474,0.07,3.92699081698724,0.9379,8.52631578947368
1475,0.07,3.92699081698724,0.9379,8.90526315789474
1476,0.07,3.92699081698724,0.9379,9.28421052631579
1477,0.07,3.92699081698724,0.9379,9.66315789473684
1478,0.07,3.92699081698724,0.9379,10.0421052631579
1479,0.07,3.92699081698724,0.9379,10.4210526315789
1480,0.07,3.92699081698724,0.9379,10.8
1481,0.07,3.92699081698724,1.1238,3.6
1482,0.07,3.92699081698724,1.1238,3.97894736842105
1483,0.07,3.92699081698724,1.1238,4.35789473684211
1484,0.07,3.92699081698724,1.1238,4.73684210526316
1485,0.07,3.92699081698724,1.1238,5.11578947368421
1486,0.07,3.92699081698724,1.1238,5.49473684210526
1487,0.07,3.92699081698724,1.1238,5.87368421052632
1488,0.07,3.92699081698724,1.1238,6.25263157894737
1489,0.07,3.92699081698724,1.1238,6.63157894736842
1490,0.07,3.92699081698724,1.1238,7.01052631578947
1491,0.07,3.92699081698724,1.1238,7.38947368421053
1492,0.07,3.92699081698724,1.1238,7.76842105263158
1493,0.07,3.92699081698724,1.1238,8.14736842105263
1494,0.07,3.92699081698724,1.1238,8.52631578947368
1495,0.07,3.92699081698724,1.1238,8.90526315789474
1496,0.07,3.92699081698724,1.1238,9.28421052631579
1497,0.07,3.92699081698724,1.1238,9.66315789473684
1498,0.07,3.92699081698724,1.1238,10.0421052631579
1499,0.07,3.92699081698724,1.1238,10.4210526315789
1500,0.07,3.92699081698724,1.1238,10.8
1501,0.07,3.92699081698724,1.3067,3.6
1502,0.07,3.92699081698724,1.3067,3.97894736842105
1503,0.07,3.92699081698724,1.3067,4.35789473684211
1504,0.07,3.92699081698724,1.3067,4.73684210526316
1505,0.07,3.92699081698724,1.3067,5.11578947368421
1506,0.07,3.92699081698724,1.3067,5.49473684210526
1507,0.07,3.92699081698724,1.3067,5.87368421052632
1508,0.07,3.92699081698724,1.3067,6.25263157894737
1509,0.07,3.92699081698724,1.3067,6.63157894736842
1510,0.07,3.92699081698724,1.3067,7.01052631578947
1511,0.07,3.92699081698724,1.3067,7.38947368421053
1512,0.07,3.92699081698724,1.3067,7.76842105263158
1513,0.07,3.92699081698724,1.3067,8.14736842105263
1514,0.07,3.92699081698724,1.3067,8.52631578947368
1515,0.07,3.92699081698724,1.3067,8.90526315789474
1516,0.07,3.92699081698724,1.3067,9.28421052631579
1517,0.07,3.92699081698724,1.3067,9.66315789473684
1518,0.07,3.92699081698724,1.3067,10.0421052631579
1519,0.07,3.92699081698724,1.3067,10.4210526315789
1520,0.07,3.92699081698724,1.3067,10.8
1521,0.07,4.71238898038469,0.7325,3.6
1522,0.07,4.71238898038469,0.7325,3.97894736842105
1523,0.07,4.71238898038469,0.7325,4.35789473684211
1524,0.07,4.71238898038469,0.7325,4.73684210526316
1525,0.07,4.71238898038469,0.7325,5.11578947368421
1526,0.07,4.71238898038469,0.7325,5.49473684210526
1527,0.07,4.71238898038469,0.7325,5.87368421052632
1528,0.07,4.71238898038469,0.7325,6.25263157894737
1529,0.07,4.71238898038469,0.7325,6.63157894736842
1530,0.07,4.71238898038469,0.7325,7.01052631578947
1531,0.07,4.71238898038469,0.7325,7.38947368421053
1532,0.07,4.71238898038469,0.7325,7.76842105263158
1533,0.07,4.71238898038469,0.7325,8.14736842105263
1534,0.07,4.71238898038469,0.7325,8.52631578947368
1535,0.07,4.71238898038469,0.7325,8.90526315789474
1536,0.07,4.71238898038469,0.7325,9.28421052631579
1537,0.07,4.71238898038469,0.7325,9.66315789473684
1538,0.07,4.71238898038469,0.7325,10.0421052631579
1539,0.07,4.71238898038469,0.7325,10.4210526315789
1540,0.07,4.71238898038469,0.7325,10.8
1541,0.07,4.71238898038469,0.9379,3.6
1542,0.07,4.71238898038469,0.9379,3.97894736842105
1543,0.07,4.71238898038469,0.9379,4.35789473684211
1544,0.07,4.71238898038469,0.9379,4.73684210526316
1545,0.07,4.71238898038469,0.9379,5.11578947368421
1546,0.07,4.71238898038469,0.9379,5.49473684210526
1547,0.07,4.71238898038469,0.9379,5.87368421052632
1548,0.07,4.71238898038469,0.9379,6.25263157894737
1549,0.07,4.71238898038469,0.9379,6.63157894736842
1550,0.07,4.71238898038469,0.9379,7.01052631578947
1551,0.07,4.71238898038469,0.9379,7.38947368421053
1552,0.07,4.71238898038469,0.9379,7.76842105263158
1553,0.07,4.71238898038469,0.9379,8.14736842105263
